game_id,scenario,team,individual_payoffs,team_payoff,steps
1619,chain_reaction,"['free_rider', 'firefighter', 'evolved_v3', 'coordinator']","[47.60000002384186, -57.999998927116394, 50.0, -3.999999463558197]",8.900000408291817,100
1620,deceptive_calm,"['liar', 'free_rider', 'coordinator', 'evolved_v4']","[9.599999904632568, 24.0, 5.099999874830246, 24.0]",15.674999944865704,48
1621,mixed_motivation,"['evolved_v3', 'liar', 'liar', 'evolved_v4']","[50.0, -3.9000011682510376, 10.399999141693115, 50.0]",26.62499949336052,100
1622,mixed_motivation,"['evolved_v3', 'evolved_v3', 'evolved_v5', 'evolved_v4']","[50.0, 50.0, 50.0, 50.0]",50.0,100
1623,deceptive_calm,"['evolved', 'evolved_v3', 'coordinator', 'free_rider']","[7.6999997198581696, 50.0, 3.199999690055847, 50.0]",27.724999852478504,100
1624,greedy_neighbor,"['evolved_v5', 'coordinator', 'hero', 'evolved_v5']","[50.0, -16.0, -100.0, 50.0]",-4.0,100
1625,sparse_heroics,"['firefighter', 'firefighter', 'evolved_v3', 'liar']","[-68.30000108480453, -69.60000109672546, 50.0, -8.500000536441803]",-24.10000067949295,100
1626,mixed_motivation,"['evolved_v3', 'free_rider', 'coordinator', 'evolved_v3']","[34.5, 32.299999952316284, 1.4999992847442627, 34.5]",25.699999809265137,69
1627,greedy_neighbor,"['liar', 'liar', 'firefighter', 'evolved']","[-11.5, -16.0, -79.0, -26.5]",-33.25,100
1628,greedy_neighbor,"['free_rider', 'firefighter', 'free_rider', 'evolved_v3']","[6.5, -13.0, 6.5, 6.5]",1.625,13
1629,mixed_motivation,"['evolved_v5', 'evolved_v4', 'coordinator', 'evolved_v5']","[50.0, 50.0, -0.6000010967254639, 50.0]",37.349999725818634,100
1630,deceptive_calm,"['evolved_v4', 'free_rider', 'hero', 'coordinator']","[50.0, 46.39999997615814, -40.00000059604645, 6.799999713897705]",15.79999977350235,100
1631,mixed_motivation,"['firefighter', 'firefighter', 'hero', 'liar']","[-53.400002241134644, -53.400002241134644, -60.00000238418579, 12.599999189376831]",-38.55000191926956,100
1632,deceptive_calm,"['firefighter', 'hero', 'evolved_v5', 'evolved']","[-27.400000512599945, -40.00000059604645, 50.0, 6.799999713897705]",-2.650000348687172,100
1633,chain_reaction,"['firefighter', 'liar', 'firefighter', 'evolved']","[-8.799999833106995, 0.8000000715255737, -9.999999821186066, 0.8000000715255737]",-4.299999877810478,16
1634,mixed_motivation,"['evolved_v5', 'liar', 'coordinator', 'coordinator']","[50.0, 8.1999990940094, -13.800001382827759, -13.800001382827759]",7.6499990820884705,100
1635,overcrowding,"['evolved_v3', 'coordinator', 'hero', 'hero']","[50.0, 2.69999897480011, -60.00000238418579, -60.00000238418579]",-16.825001448392868,100
1636,overcrowding,"['evolved', 'coordinator', 'firefighter', 'coordinator']","[-1.2000001668930054, -3.400000214576721, -6.700000286102295, -0.10000014305114746]",-2.8500002026557922,13
1637,overcrowding,"['evolved_v4', 'firefighter', 'evolved_v4', 'coordinator']","[50.0, -47.900002121925354, 50.0, -2.8000011444091797]",12.324999183416367,100
1638,early_containment,"['firefighter', 'free_rider', 'liar', 'evolved_v5']","[-6.5, 6.5, 1.5, 6.5]",2.0,13
1639,greedy_neighbor,"['coordinator', 'evolved', 'evolved', 'liar']","[-23.5, -28.0, -11.5, -19.0]",-20.5,100
1640,rest_trap,"['evolved', 'firefighter', 'evolved', 'evolved_v5']","[3.699999988079071, -2.600000038743019, 2.999999985098839, 6.5]",2.6499999836087227,13
1641,overcrowding,"['firefighter', 'coordinator', 'firefighter', 'evolved_v4']","[-6.700000286102295, -3.400000214576721, -6.700000286102295, 6.5]",-2.5750001966953278,13
1642,overcrowding,"['evolved_v3', 'hero', 'liar', 'evolved_v3']","[50.0, -60.00000238418579, 2.69999897480011, 50.0]",10.67499914765358,100
1643,deceptive_calm,"['coordinator', 'evolved_v5', 'evolved_v5', 'liar']","[5.899999707937241, 50.0, 50.0, 9.499999731779099]",28.849999859929085,100
1644,deceptive_calm,"['evolved_v3', 'hero', 'free_rider', 'free_rider']","[43.0, -34.400000512599945, 43.0, 41.19999998807907]",23.19999986886978,86
1645,trivial_cooperation,"['evolved_v4', 'evolved_v4', 'evolved_v3', 'firefighter']","[6.5, 6.5, 6.5, -4.5]",3.75,13
1646,sparse_heroics,"['evolved_v4', 'hero', 'evolved_v3', 'liar']","[50.0, -80.0000011920929, 50.0, 5.7999995946884155]",6.44999960064888,100
1647,sparse_heroics,"['free_rider', 'liar', 'free_rider', 'evolved']","[48.69999998807907, -5.900000512599945, 48.69999998807907, -24.10000067949295]",16.84999969601631,100
1648,greedy_neighbor,"['hero', 'free_rider', 'evolved_v5', 'evolved_v3']","[-100.0, 48.5, 50.0, 50.0]",12.125,100
1649,deceptive_calm,"['coordinator', 'evolved_v3', 'free_rider', 'evolved_v5']","[3.4999997317790985, 44.0, 42.19999998807907, 44.0]",33.42499992996454,88
1650,rest_trap,"['evolved_v3', 'free_rider', 'hero', 'liar']","[7.0, 7.0, -2.8000000417232513, 2.7999999821186066]",3.499999985098839,14
1651,deceptive_calm,"['evolved', 'evolved_v5', 'evolved', 'liar']","[-0.7000002861022949, 42.5, 10.999999791383743, 8.29999977350235]",15.27499981969595,85
1652,overcrowding,"['evolved_v4', 'evolved_v5', 'evolved_v3', 'evolved']","[41.5, 41.5, 41.5, 8.499999284744263]",33.249999821186066,83
1653,overcrowding,"['coordinator', 'evolved_v3', 'evolved_v3', 'coordinator']","[-6.100001215934753, 50.0, 50.0, 8.1999990940094]",25.52499946951866,100
1654,trivial_cooperation,"['evolved_v5', 'coordinator', 'hero', 'hero']","[6.5, 0.5, -6.5, -6.5]",-1.5,13
1655,mixed_motivation,"['firefighter', 'firefighter', 'evolved_v3', 'evolved_v5']","[-53.400002241134644, -47.900002121925354, 50.0, 50.0]",-0.3250010907649994,100
1656,deceptive_calm,"['evolved', 'free_rider', 'hero', 'coordinator']","[7.6999997198581696, 49.099999994039536, -40.00000059604645, 7.6999997198581696]",6.124999709427357,100
1657,chain_reaction,"['hero', 'evolved', 'free_rider', 'coordinator']","[-11.199999809265137, -3.9999998807907104, 8.0, -3.9999998807907104]",-2.7999998927116394,16
1658,rest_trap,"['hero', 'coordinator', 'evolved_v3', 'evolved_v4']","[-20.000000298023224, 16.399999856948853, 50.0, 50.0]",24.099999889731407,100
1659,trivial_cooperation,"['evolved', 'evolved', 'firefighter', 'firefighter']","[-1.5, -0.5, -5.5, -5.5]",-3.25,13
1660,sparse_heroics,"['hero', 'evolved_v4', 'hero', 'free_rider']","[-80.0000011920929, 50.0, -80.0000011920929, 47.39999997615814]",-15.650000602006912,100
1661,sparse_heroics,"['free_rider', 'hero', 'evolved_v3', 'evolved_v4']","[10.5, -16.800000250339508, 10.5, 10.5]",3.674999937415123,21
1662,chain_reaction,"['evolved', 'hero', 'evolved_v5', 'free_rider']","[-7.59999942779541, -69.9999988079071, 50.0, 50.0]",5.600000441074371,100
1663,sparse_heroics,"['evolved', 'free_rider', 'hero', 'evolved_v5']","[-7.200000524520874, 50.0, -80.0000011920929, 50.0]",3.1999995708465576,100
1664,chain_reaction,"['evolved_v5', 'hero', 'evolved_v4', 'free_rider']","[50.0, -69.9999988079071, 50.0, 48.80000001192093]",19.700000301003456,100
1665,greedy_neighbor,"['evolved_v3', 'firefighter', 'evolved_v4', 'free_rider']","[50.0, -85.0, 50.0, 47.0]",15.5,100
1666,sparse_heroics,"['evolved_v3', 'hero', 'evolved_v4', 'evolved_v5']","[50.0, -80.0000011920929, 50.0, 50.0]",17.499999701976776,100
1667,early_containment,"['evolved_v5', 'liar', 'coordinator', 'evolved_v3']","[50.0, 7.0, 0.0, 50.0]",26.75,100
1668,overcrowding,"['evolved_v3', 'coordinator', 'liar', 'hero']","[50.0, 1.599998950958252, 8.1999990940094, -60.00000238418579]",-0.05000108480453491,100
1669,greedy_neighbor,"['evolved_v3', 'liar', 'firefighter', 'hero']","[50.0, -16.0, -76.0, -100.0]",-35.5,100
1670,chain_reaction,"['evolved_v4', 'evolved_v3', 'liar', 'free_rider']","[50.0, 50.0, 3.2000004649162292, 46.40000003576279]",37.400000125169754,100
1671,early_containment,"['coordinator', 'liar', 'evolved_v5', 'free_rider']","[4.0, 8.0, 50.0, 48.0]",27.5,100
1672,greedy_neighbor,"['evolved_v3', 'firefighter', 'evolved_v3', 'evolved']","[50.0, -86.5, 50.0, -28.0]",-3.625,100
1673,early_containment,"['coordinator', 'evolved_v5', 'evolved_v3', 'free_rider']","[-2.0, 50.0, 50.0, 49.0]",36.75,100
1674,chain_reaction,"['firefighter', 'evolved_v5', 'free_rider', 'firefighter']","[-63.99999886751175, 50.0, 48.80000001192093, -65.19999885559082]",-7.59999942779541,100
1675,trivial_cooperation,"['evolved', 'evolved', 'evolved_v5', 'evolved']","[-0.5, 0.5, 6.5, 1.5]",2.0,13
1676,rest_trap,"['hero', 'free_rider', 'coordinator', 'hero']","[-20.000000298023224, 48.599999994039536, 12.199999839067459, -20.000000298023224]",5.199999809265137,100
1677,early_containment,"['evolved', 'coordinator', 'evolved_v3', 'evolved_v4']","[-2.0, 3.0, 45.0, 45.0]",22.75,90
1678,deceptive_calm,"['evolved_v3', 'evolved_v4', 'evolved', 'hero']","[50.0, 50.0, 10.399999737739563, -40.00000059604645]",17.59999978542328,100
1679,sparse_heroics,"['coordinator', 'free_rider', 'firefighter', 'liar']","[-16.300000607967377, 47.39999997615814, -70.90000110864639, -5.900000512599945]",-11.425000563263893,100
1680,trivial_cooperation,"['hero', 'evolved', 'evolved_v5', 'liar']","[-6.5, 1.5, 6.5, 1.5]",0.75,13
1681,deceptive_calm,"['evolved_v4', 'free_rider', 'liar', 'evolved']","[37.5, 36.599999994039536, 5.999999791383743, 8.699999809265137]",22.199999898672104,75
1682,rest_trap,"['hero', 'free_rider', 'hero', 'evolved_v3']","[-20.000000298023224, 48.599999994039536, -20.000000298023224, 50.0]",14.649999849498272,100
1683,trivial_cooperation,"['free_rider', 'evolved_v4', 'firefighter', 'evolved']","[5.5, 6.5, -5.5, 2.5]",2.25,13
1684,trivial_cooperation,"['evolved_v4', 'liar', 'firefighter', 'evolved_v4']","[6.5, 1.5, -4.5, 6.5]",2.5,13
1685,trivial_cooperation,"['evolved_v3', 'evolved_v4', 'free_rider', 'evolved_v3']","[6.5, 6.5, 6.5, 6.5]",6.5,13
1686,deceptive_calm,"['free_rider', 'evolved', 'free_rider', 'liar']","[49.099999994039536, 5.899999707937241, 47.29999998211861, 19.399999797344208]",30.424999870359898,100
1687,overcrowding,"['free_rider', 'free_rider', 'free_rider', 'free_rider']","[20.5, 20.5, 19.399999976158142, 19.399999976158142]",19.94999998807907,41
1688,trivial_cooperation,"['hero', 'evolved_v3', 'firefighter', 'free_rider']","[-6.5, 6.5, -3.5, 5.5]",0.5,13
1689,mixed_motivation,"['coordinator', 'liar', 'coordinator', 'evolved_v5']","[-8.30000126361847, 3.7999989986419678, -8.30000126361847, 50.0]",9.299999117851257,100
1690,chain_reaction,"['hero', 'firefighter', 'evolved_v5', 'evolved_v5']","[-11.199999809265137, -8.799999833106995, 8.0, 8.0]",-0.9999999105930328,16
1691,mixed_motivation,"['evolved', 'liar', 'evolved', 'evolved_v3']","[-7.200001239776611, 9.299999117851257, 5.999999046325684, 50.0]",14.524999231100082,100
1692,trivial_cooperation,"['evolved_v5', 'evolved_v5', 'evolved', 'liar']","[6.5, 6.5, -2.5, -1.5]",2.25,13
1693,deceptive_calm,"['evolved', 'firefighter', 'firefighter', 'free_rider']","[0.49999967217445374, -32.80000054836273, -34.60000056028366, 46.39999997615814]",-5.125000365078449,100
1694,greedy_neighbor,"['evolved_v5', 'evolved', 'free_rider', 'coordinator']","[50.0, -20.5, 45.5, -1.0]",18.5,100
1695,early_containment,"['evolved_v3', 'coordinator', 'liar', 'hero']","[50.0, 4.0, 9.0, -50.0]",3.25,100
1696,early_containment,"['coordinator', 'firefighter', 'hero', 'coordinator']","[0.5, -6.5, -6.5, 0.5]",-3.0,13
1697,early_containment,"['liar', 'firefighter', 'evolved_v3', 'evolved_v5']","[-0.5, -4.5, 6.5, 6.5]",2.0,13
1698,greedy_neighbor,"['evolved_v3', 'evolved', 'evolved', 'liar']","[6.5, -1.0, -4.0, -5.5]",-1.0,13
1699,early_containment,"['coordinator', 'free_rider', 'evolved_v5', 'coordinator']","[-10.0, 48.0, 50.0, 11.0]",24.75,100
1700,chain_reaction,"['evolved_v5', 'hero', 'hero', 'liar']","[8.5, -11.899999797344208, -11.899999797344208, 6.100000023841858]",-2.2999998927116394,17
1701,trivial_cooperation,"['coordinator', 'hero', 'firefighter', 'evolved_v5']","[-0.5, -6.5, -4.5, 6.5]",-1.25,13
1702,mixed_motivation,"['free_rider', 'evolved_v4', 'hero', 'firefighter']","[44.49999988079071, 50.0, -60.00000238418579, -50.10000216960907]",-3.9000011682510376,100
1703,greedy_neighbor,"['coordinator', 'firefighter', 'evolved_v5', 'free_rider']","[-7.0, -10.0, 6.5, 6.5]",-1.0,13
1704,mixed_motivation,"['evolved', 'evolved_v4', 'firefighter', 'coordinator']","[0.49999892711639404, 50.0, -43.50000202655792, -12.7000013589859]",-1.4250011146068573,100
1705,mixed_motivation,"['liar', 'evolved', 'evolved_v5', 'free_rider']","[-3.9000011682510376, -6.100001215934753, 50.0, 48.89999997615814]",22.224999397993088,100
1706,rest_trap,"['free_rider', 'evolved_v4', 'evolved_v3', 'evolved_v4']","[49.29999999701977, 50.0, 50.0, 50.0]",49.82499999925494,100
1707,trivial_cooperation,"['evolved', 'evolved_v4', 'liar', 'free_rider']","[-2.5, 6.5, 3.5, 6.5]",3.5,13
1708,chain_reaction,"['evolved_v3', 'evolved_v3', 'evolved', 'free_rider']","[50.0, 50.0, 2.000000476837158, 46.40000003576279]",37.100000128149986,100
1709,mixed_motivation,"['firefighter', 'evolved_v3', 'evolved_v5', 'evolved_v3']","[-51.20000219345093, 50.0, 50.0, 50.0]",24.699999451637268,100
1710,greedy_neighbor,"['evolved_v3', 'coordinator', 'liar', 'coordinator']","[50.0, -22.0, -14.5, -29.5]",-4.0,100
1711,overcrowding,"['evolved_v4', 'liar', 'hero', 'coordinator']","[50.0, -5.0000011920928955, -60.00000238418579, -9.400001287460327]",-6.100001215934753,100
1712,greedy_neighbor,"['hero', 'evolved_v4', 'evolved_v5', 'coordinator']","[-100.0, 50.0, 50.0, -2.5]",-0.625,100
1713,overcrowding,"['evolved_v4', 'evolved', 'firefighter', 'hero']","[50.0, 7.0999990701675415, -49.00000214576721, -60.00000238418579]",-12.975001364946365,100
1714,deceptive_calm,"['free_rider', 'firefighter', 'evolved_v3', 'liar']","[46.39999997615814, -34.60000056028366, 50.0, 1.3999996781349182]",15.79999977350235,100
1715,sparse_heroics,"['evolved_v4', 'firefighter', 'evolved_v5', 'evolved_v3']","[50.0, -61.80000102519989, 50.0, 50.0]",22.049999743700027,100
1716,early_containment,"['liar', 'liar', 'evolved_v5', 'evolved_v4']","[15.0, 12.0, 50.0, 50.0]",31.75,100
1717,deceptive_calm,"['coordinator', 'evolved', 'evolved_v5', 'evolved_v3']","[-3.4000003337860107, 5.599999725818634, 47.0, 47.0]",24.049999848008156,94
1718,rest_trap,"['evolved_v3', 'evolved_v3', 'hero', 'evolved_v3']","[6.5, 6.5, -2.600000038743019, 6.5]",4.224999990314245,13
1719,trivial_cooperation,"['evolved_v3', 'firefighter', 'liar', 'free_rider']","[6.5, -5.5, -1.5, 6.5]",1.5,13
1720,trivial_cooperation,"['evolved_v5', 'free_rider', 'coordinator', 'free_rider']","[6.5, 6.5, -0.5, 6.5]",4.75,13
1721,overcrowding,"['evolved_v5', 'coordinator', 'coordinator', 'coordinator']","[50.0, -10.500001311302185, 1.599998950958252, 0.49999892711639404]",10.399999141693115,100
1722,deceptive_calm,"['coordinator', 'evolved_v3', 'evolved_v4', 'evolved_v4']","[1.8999997675418854, 37.0, 37.0, 37.0]",28.22499994188547,74
1723,deceptive_calm,"['hero', 'liar', 'hero', 'firefighter']","[-40.00000059604645, 13.099999755620956, -40.00000059604645, -31.000000536441803]",-24.475000493228436,100
1724,rest_trap,"['free_rider', 'hero', 'evolved_v5', 'evolved']","[49.29999999701977, -20.000000298023224, 50.0, 10.099999830126762]",22.349999882280827,100
1725,chain_reaction,"['evolved_v5', 'evolved_v5', 'evolved_v4', 'firefighter']","[50.0, 50.0, 50.0, -59.199998915195465]",22.700000271201134,100
1726,chain_reaction,"['evolved', 'hero', 'coordinator', 'firefighter']","[0.8000004887580872, -69.9999988079071, 5.600000441074371, -54.39999896287918]",-29.499999210238457,100
1727,early_containment,"['coordinator', 'firefighter', 'coordinator', 'free_rider']","[7.0, -41.0, 3.0, 49.0]",4.5,100
1728,trivial_cooperation,"['liar', 'free_rider', 'free_rider', 'liar']","[-0.5, 6.5, 6.5, -2.5]",2.5,13
1729,early_containment,"['evolved_v3', 'hero', 'liar', 'coordinator']","[50.0, -50.0, 11.0, 9.0]",5.0,100
1730,overcrowding,"['coordinator', 'free_rider', 'evolved_v4', 'firefighter']","[5.999999046325684, 48.89999997615814, 50.0, -53.400002241134644]",12.874999195337296,100
1731,sparse_heroics,"['evolved', 'coordinator', 'free_rider', 'evolved_v3']","[-12.40000057220459, -11.100000560283661, 46.09999996423721, 50.0]",18.14999970793724,100
1732,chain_reaction,"['coordinator', 'evolved_v4', 'free_rider', 'free_rider']","[-18.39999932050705, 50.0, 47.60000002384186, 48.80000001192093]",32.000000178813934,100
1733,chain_reaction,"['free_rider', 'coordinator', 'hero', 'firefighter']","[48.80000001192093, -1.599999487400055, -69.9999988079071, -65.19999885559082]",-21.999999284744263,100
1734,greedy_neighbor,"['evolved_v5', 'evolved_v5', 'evolved_v5', 'free_rider']","[50.0, 50.0, 50.0, 47.0]",49.25,100
1735,sparse_heroics,"['liar', 'evolved_v4', 'evolved_v3', 'hero']","[-4.600000500679016, 50.0, 50.0, -80.0000011920929]",3.849999576807022,100
1736,rest_trap,"['liar', 'evolved_v5', 'evolved_v4', 'coordinator']","[15.69999985396862, 50.0, 50.0, 14.299999848008156]",32.499999925494194,100
1737,deceptive_calm,"['evolved_v5', 'evolved_v4', 'free_rider', 'coordinator']","[50.0, 50.0, 49.099999994039536, 5.899999707937241]",38.749999925494194,100
1738,chain_reaction,"['evolved_v3', 'hero', 'evolved_v3', 'coordinator']","[50.0, -69.9999988079071, 50.0, 4.4000004529953]",8.600000411272049,100
1739,chain_reaction,"['coordinator', 'hero', 'liar', 'evolved_v3']","[-11.199999392032623, -69.9999988079071, 2.000000476837158, 50.0]",-7.299999430775642,100
1740,greedy_neighbor,"['evolved', 'evolved_v3', 'free_rider', 'hero']","[-19.0, 50.0, 42.5, -100.0]",-6.625,100
1741,deceptive_calm,"['evolved_v4', 'evolved_v5', 'hero', 'evolved_v4']","[50.0, 50.0, -40.00000059604645, 50.0]",27.499999850988388,100
1742,greedy_neighbor,"['liar', 'evolved_v4', 'firefighter', 'evolved_v3']","[-8.5, 50.0, -92.5, 50.0]",-0.25,100
1743,early_containment,"['free_rider', 'evolved_v4', 'evolved', 'free_rider']","[49.0, 50.0, -2.0, 49.0]",36.5,100
1744,deceptive_calm,"['free_rider', 'firefighter', 'evolved_v5', 'evolved_v5']","[12.599999994039536, -9.000000149011612, 13.5, 13.5]",7.649999961256981,27
1745,rest_trap,"['firefighter', 'free_rider', 'evolved_v4', 'coordinator']","[-2.600000038743019, 5.799999997019768, 6.5, 2.999999985098839]",3.174999985843897,13
1746,trivial_cooperation,"['hero', 'evolved', 'hero', 'coordinator']","[-6.5, 1.5, -6.5, 4.5]",-1.75,13
1747,sparse_heroics,"['firefighter', 'coordinator', 'firefighter', 'firefighter']","[-12.900000214576721, 0.09999990463256836, -15.500000238418579, -14.20000022649765]",-10.625000193715096,21
1748,overcrowding,"['hero', 'coordinator', 'coordinator', 'hero']","[-7.800000309944153, -0.10000014305114746, -1.2000001668930054, -7.800000309944153]",-4.225000232458115,13
1749,chain_reaction,"['free_rider', 'firefighter', 'evolved', 'hero']","[48.80000001192093, -51.99999898672104, -9.999999403953552, -69.9999988079071]",-20.79999929666519,100
1750,mixed_motivation,"['liar', 'evolved_v5', 'firefighter', 'free_rider']","[11.499999165534973, 50.0, -47.900002121925354, 46.699999928474426]",15.074999243021011,100
1751,sparse_heroics,"['coordinator', 'hero', 'firefighter', 'firefighter']","[-2.5000001192092896, -16.800000250339508, -15.500000238418579, -15.500000238418579]",-12.575000211596489,21
1752,trivial_cooperation,"['evolved_v3', 'free_rider', 'coordinator', 'evolved_v4']","[6.5, 6.5, 1.5, 6.5]",5.25,13
1753,trivial_cooperation,"['evolved', 'hero', 'hero', 'evolved']","[1.5, -6.5, -6.5, -0.5]",-3.0,13
1754,deceptive_calm,"['evolved_v4', 'free_rider', 'evolved_v3', 'free_rider']","[23.5, 23.5, 23.5, 23.5]",23.5,47
1755,greedy_neighbor,"['free_rider', 'liar', 'firefighter', 'evolved_v5']","[48.5, -8.5, -89.5, 50.0]",0.125,100
1756,overcrowding,"['hero', 'liar', 'evolved_v3', 'liar']","[-60.00000238418579, -0.6000010967254639, 50.0, 12.599999189376831]",0.49999892711639404,100
1757,early_containment,"['firefighter', 'free_rider', 'liar', 'hero']","[-6.5, 6.5, -2.5, -6.5]",-2.25,13
1758,trivial_cooperation,"['evolved_v5', 'evolved_v5', 'liar', 'evolved_v3']","[6.5, 6.5, 1.5, 6.5]",5.25,13
1759,rest_trap,"['firefighter', 'coordinator', 'evolved_v5', 'liar']","[-13.700000271201134, 16.399999856948853, 50.0, 21.299999877810478]",18.49999986588955,100
1760,chain_reaction,"['free_rider', 'hero', 'evolved_v5', 'hero']","[47.60000002384186, -69.9999988079071, 50.0, -69.9999988079071]",-10.599999397993088,100
1761,chain_reaction,"['evolved_v4', 'evolved_v3', 'evolved_v3', 'coordinator']","[50.0, 50.0, 50.0, 5.600000441074371]",38.90000011026859,100
1762,trivial_cooperation,"['evolved_v4', 'evolved_v5', 'free_rider', 'evolved_v3']","[6.5, 6.5, 6.5, 6.5]",6.5,13
1763,rest_trap,"['evolved', 'coordinator', 'evolved', 'free_rider']","[19.19999986886978, 17.799999862909317, 14.299999848008156, 49.29999999701977]",25.149999894201756,100
1764,chain_reaction,"['free_rider', 'free_rider', 'evolved_v3', 'evolved_v4']","[29.30000001192093, 28.100000023841858, 30.5, 30.5]",29.600000008940697,61
1765,trivial_cooperation,"['liar', 'evolved_v3', 'liar', 'hero']","[0.5, 6.5, 0.5, -6.5]",0.25,13
1766,greedy_neighbor,"['hero', 'hero', 'free_rider', 'hero']","[-100.0, -100.0, 48.5, -100.0]",-62.875,100
1767,trivial_cooperation,"['hero', 'firefighter', 'free_rider', 'evolved_v4']","[-6.5, -5.5, 6.5, 6.5]",0.25,13
1768,early_containment,"['hero', 'evolved_v4', 'evolved', 'hero']","[-6.5, 6.5, 3.5, -6.5]",-0.75,13
1769,greedy_neighbor,"['liar', 'firefighter', 'coordinator', 'evolved']","[-14.5, -86.5, -23.5, -11.5]",-34.0,100
1770,overcrowding,"['hero', 'evolved_v5', 'evolved_v4', 'hero']","[-60.00000238418579, 50.0, 50.0, -60.00000238418579]",-5.0000011920928955,100
1771,early_containment,"['coordinator', 'evolved', 'hero', 'firefighter']","[-1.0, 2.0, -50.0, -41.0]",-22.5,100
1772,chain_reaction,"['evolved_v4', 'free_rider', 'evolved_v5', 'free_rider']","[50.0, 46.40000003576279, 50.0, 47.60000002384186]",48.50000001490116,100
1773,chain_reaction,"['liar', 'evolved_v5', 'evolved_v4', 'evolved_v4']","[1.7000003457069397, 36.5, 36.5, 36.5]",27.800000086426735,73
1774,deceptive_calm,"['evolved_v3', 'evolved_v3', 'evolved_v5', 'hero']","[50.0, 50.0, 50.0, -40.00000059604645]",27.499999850988388,100
1775,trivial_cooperation,"['free_rider', 'coordinator', 'hero', 'free_rider']","[6.5, 0.5, -6.5, 6.5]",1.75,13
1776,rest_trap,"['free_rider', 'hero', 'evolved_v3', 'coordinator']","[6.5, -2.600000038743019, 6.5, 1.5999999791383743]",2.999999985098839,13
1777,sparse_heroics,"['firefighter', 'free_rider', 'free_rider', 'evolved_v4']","[-68.30000108480453, 48.69999998807907, 46.09999996423721, 50.0]",19.124999716877937,100
1778,greedy_neighbor,"['evolved', 'evolved_v5', 'free_rider', 'hero']","[0.5, 6.5, 6.5, -13.0]",0.125,13
1779,mixed_motivation,"['free_rider', 'free_rider', 'coordinator', 'evolved']","[45.59999990463257, 47.799999952316284, -2.8000011444091797, 1.599998950958252]",23.04999941587448,100
1780,deceptive_calm,"['free_rider', 'coordinator', 'liar', 'evolved']","[20.19999998807907, -0.5000001490116119, 0.39999985694885254, 4.899999886751175]",6.249999895691872,44
1781,rest_trap,"['firefighter', 'liar', 'evolved_v3', 'evolved_v4']","[-1.9000000357627869, 2.2999999821186066, 6.5, 6.5]",3.349999986588955,13
1782,deceptive_calm,"['coordinator', 'firefighter', 'evolved_v4', 'evolved_v3']","[6.799999713897705, -31.000000536441803, 50.0, 50.0]",18.949999794363976,100
1783,chain_reaction,"['free_rider', 'evolved_v3', 'hero', 'evolved_v5']","[45.200000047683716, 50.0, -69.9999988079071, 50.0]",18.800000309944153,100
1784,chain_reaction,"['evolved_v4', 'firefighter', 'evolved_v4', 'liar']","[50.0, -59.199998915195465, 50.0, 0.8000004887580872]",10.400000393390656,100
1785,overcrowding,"['evolved_v4', 'firefighter', 'free_rider', 'evolved_v3']","[50.0, -45.70000207424164, 48.89999997615814, 50.0]",25.799999475479126,100
1786,sparse_heroics,"['evolved_v4', 'hero', 'liar', 'hero']","[10.5, -16.800000250339508, 2.6999999284744263, -16.800000250339508]",-5.1000001430511475,21
1787,trivial_cooperation,"['evolved_v3', 'evolved', 'free_rider', 'evolved_v4']","[6.5, -0.5, 6.5, 6.5]",4.75,13
1788,deceptive_calm,"['liar', 'firefighter', 'evolved_v4', 'coordinator']","[10.399999737739563, -32.80000054836273, 50.0, 13.099999755620956]",10.174999736249447,100
1789,chain_reaction,"['evolved_v5', 'firefighter', 'coordinator', 'free_rider']","[8.0, -9.999999821186066, -0.3999999165534973, 8.0]",1.4000000655651093,16
1790,mixed_motivation,"['hero', 'evolved_v4', 'coordinator', 'evolved_v4']","[-60.00000238418579, 50.0, -9.400001287460327, 50.0]",7.6499990820884705,100
1791,deceptive_calm,"['liar', 'evolved_v5', 'hero', 'evolved_v5']","[9.499999731779099, 50.0, -40.00000059604645, 50.0]",17.374999783933163,100
1792,mixed_motivation,"['coordinator', 'evolved', 'free_rider', 'evolved_v5']","[-2.8000011444091797, 1.599998950958252, 47.799999952316284, 50.0]",24.14999943971634,100
1793,deceptive_calm,"['evolved_v5', 'evolved', 'free_rider', 'liar']","[45.0, 3.599999725818634, 43.19999998807907, 13.499999791383743]",26.324999876320362,90
1794,early_containment,"['evolved_v3', 'free_rider', 'evolved_v3', 'hero']","[50.0, 49.0, 50.0, -50.0]",24.75,100
1795,mixed_motivation,"['coordinator', 'firefighter', 'evolved_v5', 'evolved']","[-11.600001335144043, -50.10000216960907, 50.0, -5.0000011920928955]",-4.175001174211502,100
1796,mixed_motivation,"['evolved_v4', 'evolved_v3', 'firefighter', 'firefighter']","[50.0, 50.0, -54.5000022649765, -50.10000216960907]",-1.1500011086463928,100
1797,early_containment,"['evolved_v4', 'free_rider', 'free_rider', 'liar']","[50.0, 48.0, 48.0, 12.0]",39.5,100
1798,sparse_heroics,"['evolved_v4', 'free_rider', 'coordinator', 'evolved_v3']","[50.0, 44.799999952316284, -18.900000631809235, 50.0]",31.474999830126762,100
1799,early_containment,"['firefighter', 'evolved_v5', 'free_rider', 'coordinator']","[-5.5, 6.5, 5.5, -0.5]",1.5,13
